DateTime,AddedIPs,RemovedIPs
1532112213,9,2
1532112935,7,7
1532113951,21,12
1532114614,6,5
1532115333,9,6
1532115857,15,0
1532116052,8,5
1532116772,7,9
1532117802,20,22
1532118693,10,11
1532119413,8,6
1532119693,12,0
1532120133,7,8
1532120852,6,2
1532121627,18,10
1532122533,17,6
1532123253,8,5
1532123555,17,13
1532123973,3,1
1532124694,7,10
1532125464,25,4
1532126134,4,5
1532126649,1,1
1532128119,20,14
1532128773,4,1
1532129493,3,3
1532130012,7,0
1532130452,6,11
1532131173,4,3
1532131949,14,17
1532132613,13,4
1532133870,21,12
1532134533,6,3
1532135252,7,1
1532135784,5,8
1532136213,12,4
1532136933,8,3
1532137708,20,16
1532138373,5,5
1532139093,8,1
1532139613,12,5
1532139812,6,2
1532140773,5,7
1532141290,3,2
1532141542,10,23
1532142212,8,0
1532142933,2,2
1532143471,16,4
1532143653,5,2
1532144617,5,2
1532145379,4,6
1532146293,5,12
1532147014,4,2
1532147291,13,2
1532147733,4,1
1532148693,4140,526
1532149229,6,12
1532149653,9,6
1532150613,8,2
1532151141,5,11
1532151573,11,4
1532152533,3,5
1532153068,12,8
1532153493,12,5
1532154214,6,9
1532154984,17,11
1532155653,6,3
1532155931,2,0
1532156373,2,4
1532156903,14,16
1532157093,5,3
1532157814,2,8
1532158533,18,1
1532159409,5,30
1532159733,5,5
1532160453,4,8
1532161222,16,5
1532161893,6,3
1532162613,6,2
1532163130,7,0
1532163333,13,12
1532164293,4,7
1532165080,10,8
1532165733,6,2
1532166693,9,14
1532166966,9,0
1532167414,5,6
1532168196,2,15
1532168896,13,15
1532169572,9,4
1532170293,8,3
1532170570,4,0
1532170827,29,16
1532171013,9,4
1532171732,5,5
1532172453,4,3
1532172734,15,11
1532173174,8,10
1532173893,4,5
1532174662,26,8
1532175813,8,3
1532176581,14,16
1532177253,7,5
1532178213,3,9
1532178736,4,8
1532179172,10,3
1532179893,3,3
1532180664,25,33
1532181334,7,1
1532182053,9,4
1532183013,2,4
1532184004,14,3
1532184494,22,11
1532184693,3,1
1532185215,2,1
1532185412,4,1
1532186132,3,1
1532186438,5,4
1532186853,6,4
1532187814,7,6
1532188337,16,13
1532189253,8,8
